frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
176,14,9379,709,725805,-0.17578125,0.0,0.19957579672336578,generated_videos/surface_grid_5_hard.mp4
177,14,9431,711,727571,-0.17584228515625,0.0,0.19853416085243225,generated_videos/surface_grid_5_hard.mp4
178,13,9480,711,726691,-0.1768951416015625,0.0,0.19930323958396912,generated_videos/surface_grid_5_hard.mp4
179,13,9526,708,723169,-0.17706298828125,0.0,0.19963374733924866,generated_videos/surface_grid_5_hard.mp4
180,15,9573,703,720193,-0.176361083984375,0.0,0.19956104457378387,generated_videos/surface_grid_5_hard.mp4
181,13,9623,707,723449,-0.17081451416015625,0.0,0.1929650902748108,generated_videos/surface_grid_5_hard.mp4
182,12,9670,706,726147,-0.15758132934570312,0.0,0.18583014607429504,generated_videos/surface_grid_5_hard.mp4
183,14,9721,708,726107,-0.1575927734375,0.0,0.18425004184246063,generated_videos/surface_grid_5_hard.mp4
184,13,9768,707,724829,-0.155609130859375,0.0,0.18317312002182007,generated_videos/surface_grid_5_hard.mp4
185,13,9813,704,721409,-0.156585693359375,0.0,0.18441802263259888,generated_videos/surface_grid_5_hard.mp4
186,12,9860,701,719703,-0.156707763671875,0.0,0.18276026844978333,generated_videos/surface_grid_5_hard.mp4
187,12,9913,707,722011,-0.15557861328125,0.0,0.17953956127166748,generated_videos/surface_grid_5_hard.mp4
188,12,9959,708,723703,-0.15692901611328125,0.0,0.18284934759140015,generated_videos/surface_grid_5_hard.mp4
189,13,10007,704,720747,-0.1541748046875,0.0,0.18094924092292786,generated_videos/surface_grid_5_hard.mp4
190,10,10056,710,725099,-0.15496826171875,0.0,0.18104910850524902,generated_videos/surface_grid_5_hard.mp4
191,13,10099,704,721013,-0.1553192138671875,0.0,0.1820119321346283,generated_videos/surface_grid_5_hard.mp4
192,11,10145,704,721629,-0.15636444091796875,0.0,0.18041527271270752,generated_videos/surface_grid_5_hard.mp4
193,11,10191,708,723655,-0.1542816162109375,0.0,0.18015459179878235,generated_videos/surface_grid_5_hard.mp4
194,12,10237,704,719701,-0.15549850463867188,0.0,0.17929887771606445,generated_videos/surface_grid_5_hard.mp4
195,10,10285,707,718539,-0.15362548828125,0.0,0.17862388491630554,generated_videos/surface_grid_5_hard.mp4
196,11,10329,706,717329,-0.1528167724609375,0.0,0.17863142490386963,generated_videos/surface_grid_5_hard.mp4
197,11,10373,703,717127,-0.1517333984375,0.0,0.17765748500823975,generated_videos/surface_grid_5_hard.mp4
198,12,10418,704,717241,-0.153839111328125,0.0,0.17885076999664307,generated_videos/surface_grid_5_hard.mp4
199,11,10463,701,717539,-0.153564453125,0.0,0.1788172572851181,generated_videos/surface_grid_5_hard.mp4
200,13,10509,701,716229,-0.1529541015625,0.0,0.17846441268920898,generated_videos/surface_grid_5_hard.mp4
201,12,10555,703,719341,-0.1519775390625,0.0,0.1780748963356018,generated_videos/surface_grid_5_hard.mp4
202,13,10604,708,723149,-0.1518402099609375,0.0,0.17645162343978882,generated_videos/surface_grid_5_hard.mp4
203,10,10652,710,725001,-0.1524810791015625,0.0,0.17743079364299774,generated_videos/surface_grid_5_hard.mp4
204,11,10695,709,725523,-0.1536865234375,0.0,0.17841704189777374,generated_videos/surface_grid_5_hard.mp4
205,9,10740,709,727753,-0.15447998046875,0.0,0.17787496745586395,generated_videos/surface_grid_5_hard.mp4
206,11,10788,714,728259,-0.153411865234375,0.0,0.1777833104133606,generated_videos/surface_grid_5_hard.mp4
207,11,10832,712,725211,-0.1550445556640625,3.0517578125e-05,0.17908498644828796,generated_videos/surface_grid_5_hard.mp4
208,12,10875,708,724889,-0.1551666259765625,0.0005950927734375,0.1789068579673767,generated_videos/surface_grid_5_hard.mp4
209,15,10921,707,723705,-0.154205322265625,9.1552734375e-05,0.17846117913722992,generated_videos/surface_grid_5_hard.mp4
210,11,10970,712,729409,-0.154693603515625,0.0,0.17844480276107788,generated_videos/surface_grid_5_hard.mp4
211,11,11016,715,731949,-0.1553955078125,0.0,0.18092910945415497,generated_videos/surface_grid_5_hard.mp4
212,14,11061,716,733101,-0.15533447265625,0.0,0.18164978921413422,generated_videos/surface_grid_5_hard.mp4
213,15,11106,716,730303,-0.13934326171875,0.000823974609375,0.16970020532608032,generated_videos/surface_grid_5_hard.mp4
214,17,11150,715,727775,-0.128143310546875,0.00238037109375,0.1613904982805252,generated_videos/surface_grid_5_hard.mp4
215,17,11198,716,728405,-0.10684967041015625,0.0076313018798828125,0.14807331562042236,generated_videos/surface_grid_5_hard.mp4
216,15,11261,731,743363,-0.09393310546875,0.006107330322265625,0.14439459145069122,generated_videos/surface_grid_5_hard.mp4
217,13,11305,722,732019,-0.0602569580078125,0.014984130859375,0.1269964575767517,generated_videos/surface_grid_5_hard.mp4
218,14,11350,720,730767,-0.05225563049316406,0.0151824951171875,0.12192024290561676,generated_videos/surface_grid_5_hard.mp4
219,14,11396,722,730423,-0.0457611083984375,0.0182037353515625,0.12147609889507294,generated_videos/surface_grid_5_hard.mp4
220,11,11442,723,734619,-0.046722412109375,0.01544189453125,0.1217041164636612,generated_videos/surface_grid_5_hard.mp4
221,8,11505,740,750717,-0.041412353515625,0.01503753662109375,0.11952456086874008,generated_videos/surface_grid_5_hard.mp4
222,14,11551,736,742179,-0.04035377502441406,0.015533447265625,0.1201898455619812,generated_videos/surface_grid_5_hard.mp4
223,13,11595,734,743287,-0.042938232421875,0.015167236328125,0.12075276672840118,generated_videos/surface_grid_5_hard.mp4
224,12,11640,729,744723,-0.044342041015625,0.016204833984375,0.12048720568418503,generated_videos/surface_grid_5_hard.mp4
225,14,11686,717,731296,-0.04730224609375,0.018310546875,0.1194315180182457,generated_videos/surface_grid_5_hard.mp4
226,13,11731,708,729691,-0.048614501953125,0.0182342529296875,0.11907534301280975,generated_videos/surface_grid_5_hard.mp4
227,13,11776,700,726343,-0.04296875,0.019268035888671875,0.11648997664451599,generated_videos/surface_grid_5_hard.mp4
228,15,11823,700,724395,-0.0409088134765625,0.0190887451171875,0.11591403186321259,generated_videos/surface_grid_5_hard.mp4
229,13,11874,706,726911,-0.040065765380859375,0.01926422119140625,0.11563795804977417,generated_videos/surface_grid_5_hard.mp4
230,15,11919,700,724181,-0.040191650390625,0.0188751220703125,0.11686361581087112,generated_videos/surface_grid_5_hard.mp4
231,14,11967,702,725659,-0.038570404052734375,0.01793670654296875,0.11599685251712799,generated_videos/surface_grid_5_hard.mp4
232,15,12028,715,739935,-0.03564453125,0.01507568359375,0.11308912187814713,generated_videos/surface_grid_5_hard.mp4
233,16,12075,700,725095,-0.0367584228515625,0.0169830322265625,0.11583703011274338,generated_videos/surface_grid_5_hard.mp4
234,15,12124,702,725339,-0.035614013671875,0.01598358154296875,0.1151278167963028,generated_videos/surface_grid_5_hard.mp4
