frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
101,5,17466,733,724336,0.0,0.5889968872070312,0.6543895602226257,generated_videos/surface_grid_4_youtube.mp4
102,5,17627,733,724328,0.0,0.58746337890625,0.6526744961738586,generated_videos/surface_grid_4_youtube.mp4
103,5,17789,734,724300,0.0,0.5922927856445312,0.655260443687439,generated_videos/surface_grid_4_youtube.mp4
104,5,17952,734,724306,0.0,0.5911178588867188,0.6532095670700073,generated_videos/surface_grid_4_youtube.mp4
105,4,18117,735,724890,0.0,0.590057373046875,0.6555754542350769,generated_videos/surface_grid_4_youtube.mp4
106,3,18281,736,726110,0.0,0.5918769836425781,0.6549278497695923,generated_videos/surface_grid_4_youtube.mp4
107,3,18445,736,726062,0.0,0.5862650871276855,0.6502417922019958,generated_videos/surface_grid_4_youtube.mp4
108,3,18612,737,726086,0.0,0.5884552001953125,0.6512721180915833,generated_videos/surface_grid_4_youtube.mp4
109,3,18781,738,726064,0.0,0.5832099914550781,0.6499594449996948,generated_videos/surface_grid_4_youtube.mp4
110,3,18951,738,726024,0.0,0.5839776992797852,0.6494415402412415,generated_videos/surface_grid_4_youtube.mp4
111,3,19116,737,726042,0.0,0.5860404968261719,0.649117112159729,generated_videos/surface_grid_4_youtube.mp4
112,3,19281,738,725982,0.0,0.5875701904296875,0.6491900682449341,generated_videos/surface_grid_4_youtube.mp4
113,3,19447,738,726116,0.0,0.5897359848022461,0.6532407999038696,generated_videos/surface_grid_4_youtube.mp4
114,3,19613,738,726118,0.0,0.5862598419189453,0.6481190919876099,generated_videos/surface_grid_4_youtube.mp4
115,3,19778,738,726106,0.0,0.5895004272460938,0.6482622623443604,generated_videos/surface_grid_4_youtube.mp4
116,3,19945,738,726172,0.0,0.58807373046875,0.6483273506164551,generated_videos/surface_grid_4_youtube.mp4
117,3,20111,738,726212,0.0,0.5896625518798828,0.6477862596511841,generated_videos/surface_grid_4_youtube.mp4
118,3,20278,738,726178,0.0,0.5893592834472656,0.6519739627838135,generated_videos/surface_grid_4_youtube.mp4
119,4,20444,735,723988,0.0,0.5886611938476562,0.6461929678916931,generated_videos/surface_grid_4_youtube.mp4
120,4,20609,735,723942,0.0,0.59039306640625,0.6471664905548096,generated_videos/surface_grid_4_youtube.mp4
121,4,20775,736,723996,0.0,0.6075973510742188,0.6556189060211182,generated_videos/surface_grid_4_youtube.mp4
122,4,20941,736,723948,0.0,0.6145706176757812,0.6586073040962219,generated_videos/surface_grid_4_youtube.mp4
123,4,21107,736,723964,0.0,0.61334228515625,0.6558660268783569,generated_videos/surface_grid_4_youtube.mp4
124,4,21271,736,723954,0.0,0.6165084838867188,0.6608536243438721,generated_videos/surface_grid_4_youtube.mp4
125,4,21436,736,724016,0.0,0.6151580810546875,0.6591579914093018,generated_videos/surface_grid_4_youtube.mp4
126,4,21603,737,724044,0.0,0.6135406494140625,0.6596776843070984,generated_videos/surface_grid_4_youtube.mp4
127,4,21768,737,724050,0.0,0.6162109375,0.6581470370292664,generated_videos/surface_grid_4_youtube.mp4
128,3,21935,739,726170,-0.0010986328125,0.6149749755859375,0.6641860604286194,generated_videos/surface_grid_4_youtube.mp4
129,3,22102,739,726214,0.0,0.60528564453125,0.6530925631523132,generated_videos/surface_grid_4_youtube.mp4
130,3,22268,740,726164,0.0,0.60638427734375,0.6523414850234985,generated_videos/surface_grid_4_youtube.mp4
131,3,22434,740,726230,0.0,0.607269287109375,0.6521915793418884,generated_videos/surface_grid_4_youtube.mp4
132,3,22598,740,726218,0.0,0.5942840576171875,0.6459742784500122,generated_videos/surface_grid_4_youtube.mp4
133,3,22762,740,726146,0.0,0.606475830078125,0.6570612192153931,generated_videos/surface_grid_4_youtube.mp4
134,4,22927,739,724394,0.0,0.6055908203125,0.6605660915374756,generated_videos/surface_grid_4_youtube.mp4
135,3,23091,740,726150,-0.0013580322265625,0.6084442138671875,0.6661291122436523,generated_videos/surface_grid_4_youtube.mp4
136,3,23257,741,726670,-0.0323944091796875,0.61566162109375,0.6780914664268494,generated_videos/surface_grid_4_youtube.mp4
137,3,23421,741,726664,0.0,0.6024169921875,0.6591196656227112,generated_videos/surface_grid_4_youtube.mp4
138,4,23588,741,725124,-0.030910491943359375,0.6031494140625,0.6606104969978333,generated_videos/surface_grid_4_youtube.mp4
139,3,23753,742,726214,-0.0025177001953125,0.5948028564453125,0.6533982157707214,generated_videos/surface_grid_4_youtube.mp4
140,3,23917,742,726240,0.0,0.5895233154296875,0.6473599076271057,generated_videos/surface_grid_4_youtube.mp4
141,3,24081,742,726104,-0.0015034675598144531,0.585479736328125,0.646090030670166,generated_videos/surface_grid_4_youtube.mp4
142,3,24246,743,726044,0.0,0.58233642578125,0.6421912908554077,generated_videos/surface_grid_4_youtube.mp4
143,3,24408,743,726060,-0.000518798828125,0.5814628601074219,0.6405767202377319,generated_videos/surface_grid_4_youtube.mp4
144,3,24571,743,725994,0.0,0.5791683197021484,0.6390258073806763,generated_videos/surface_grid_4_youtube.mp4
145,3,24734,744,726054,-0.003070831298828125,0.5793533325195312,0.6393691301345825,generated_videos/surface_grid_4_youtube.mp4
146,3,24900,744,726038,-0.0131988525390625,0.5823917388916016,0.6393909454345703,generated_videos/surface_grid_4_youtube.mp4
147,3,25063,745,726018,-0.00963592529296875,0.58251953125,0.6382799744606018,generated_videos/surface_grid_4_youtube.mp4
148,3,25226,745,725932,-0.02392578125,0.5816650390625,0.638141393661499,generated_videos/surface_grid_4_youtube.mp4
