frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,contact_low,642.0,317.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,centroid,513.9932861328125,192.90341186523438,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,axis_front,515.0,233.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,axis_back,507.0,159.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,axis_left,531.0,194.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,axis_right,501.0,195.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,3,3,2,0.9354838709677419,1.518656189017159,person,0.7616909146308899,501.0,159.0,532.0,234.0,1346,contact_low,514.0,227.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,centroid,751.3726196289062,72.4562759399414,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,axis_front,737.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,axis_back,767.0,52.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,axis_left,767.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,axis_right,735.0,60.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,2,4,2,1.0,0.03387044475799666,car,0.7785585522651672,735.0,52.0,768.0,94.0,1315,contact_low,750.0,90.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,centroid,39.39374923706055,124.38749694824219,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,axis_front,40.0,141.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,axis_back,49.0,112.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,axis_left,49.0,113.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,axis_right,30.0,118.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,5,5,2,1.0,0.020307296377484213,person,0.39885684847831726,30.0,112.0,50.0,142.0,320,contact_low,40.0,139.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,centroid,685.7960815429688,71.10771179199219,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,axis_front,652.0,59.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,axis_back,723.0,85.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,axis_left,696.0,100.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,axis_right,709.0,45.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
